Date,Open,High,Low,Close,Adj Close,Volume
1974-09-23,10.247371,10.456501,10.053179,10.112930,2.566076,995792
1974-09-24,10.038241,10.038241,9.844049,9.963552,2.528172,786592
1974-09-25,9.963552,10.217495,9.858987,9.858987,2.501639,999139
1974-09-26,9.799235,9.799235,9.575167,9.799235,2.486476,431789
1974-09-27,9.799235,9.963552,9.560229,9.612512,2.439096,868598
1974-09-30,9.530354,9.530354,9.171845,9.500478,2.410669,1407498
1974-10-01,9.500478,9.664794,9.216659,9.575167,2.429621,2105389
1974-10-02,9.575167,9.769359,9.470602,9.530354,2.418251,1069430
1974-10-03,9.530354,9.590105,9.298817,9.425789,2.391718,938890
1974-10-04,9.425789,9.530354,9.216659,9.336162,2.368976,1241811
1974-10-07,9.515416,9.844049,9.515416,9.806704,2.488372,1019222
1974-10-08,9.806704,9.829111,9.605043,9.679732,2.456154,1456032
1974-10-09,9.679732,10.277247,9.590105,10.277247,2.607768,1457706
1974-10-10,10.478908,10.725382,10.478908,10.523721,2.670310,2480275
1974-10-11,10.523721,10.717913,10.396750,10.635755,2.698736,1604982
1974-10-14,10.635755,10.994264,10.531190,10.695507,2.713898,1482810
1974-10-15,10.695507,10.874761,10.523721,10.590942,2.687368,1121312
1974-10-16,10.590942,10.815010,10.426625,10.583473,2.685472,1141395
1974-10-17,10.583473,10.844885,10.471439,10.755258,2.729060,1109597
1974-10-18,10.904637,11.158580,10.904637,11.009202,2.793497,1522976
1974-10-21,11.009202,11.502151,10.889699,11.502151,2.918577,1179888
1974-10-22,11.502151,11.681405,11.143642,11.218332,2.846562,1685315
1974-10-23,11.083891,11.083891,10.829947,10.874761,2.759382,1159805
1974-10-24,10.829947,10.829947,10.508783,10.829947,2.748013,1435949
1974-10-25,10.829947,10.979326,10.590942,10.590942,2.687368,1014202
1974-10-28,10.590942,10.829947,10.531190,10.800072,2.740432,547267
1974-10-29,11.009202,11.457337,11.009202,11.457337,2.907207,1377373
1974-10-30,11.457337,11.771033,11.263145,11.532027,2.926161,2076938
1974-10-31,11.532027,11.606716,11.293021,11.300490,2.867408,1263568
1974-11-01,11.300490,11.561902,11.188456,11.442400,2.903417,1017549
1974-11-04,11.427462,11.427462,11.113767,11.322897,2.873093,838474
1974-11-05,11.322897,11.711281,11.322897,11.703812,2.969748,1173194
1974-11-06,11.703812,11.950287,10.949450,10.994264,2.811233,2684454
1974-11-07,11.083891,11.427462,11.083891,11.188456,2.860889,2133840
1974-11-08,11.188456,11.412524,11.158580,11.382648,2.910545,977382
1974-11-11,11.382648,11.457337,11.248207,11.352772,2.902906,518816
1974-11-12,11.345304,11.345304,11.039077,11.054015,2.826514,1040979
1974-11-13,11.054015,11.128705,10.934512,11.039077,2.822693,1261894
1974-11-14,11.039077,11.218332,10.874761,10.882230,2.782587,1037632
1974-11-15,10.882230,10.994264,10.755258,10.770196,2.753941,545594
1974-11-18,10.605880,10.605880,10.381812,10.389281,2.656540,1210013
1974-11-19,10.389281,10.441563,10.097992,10.127868,2.589697,1512934
1974-11-20,10.127868,10.269778,10.008365,10.068117,2.574419,892029
1974-11-21,10.068117,10.336998,9.963552,10.247371,2.620253,1092861
1974-11-22,10.247371,10.471439,10.187620,10.187620,2.604974,1062736
1974-11-25,10.187620,10.426625,10.068117,10.396750,2.658450,753120
1974-11-26,10.396750,10.650693,10.307122,10.576004,2.704285,856883
1974-11-27,10.576004,10.844885,10.576004,10.650693,2.723384,1039306
1974-11-29,10.650693,10.680569,10.546128,10.590942,2.708106,488691
1974-12-02,10.486377,10.486377,10.187620,10.202557,2.608794,647683
1974-12-03,10.187620,10.187620,10.038241,10.045710,2.568689,1318797
1974-12-04,10.045710,10.322060,9.926207,10.142806,2.593517,912112
1974-12-05,10.142806,10.247371,9.926207,9.933676,2.540042,783245
1974-12-06,9.903800,9.903800,9.709608,9.829111,2.513304,1124659
1974-12-09,9.829111,10.068117,9.709608,10.068117,2.574419,1071104
1974-12-10,10.172682,10.396750,10.172682,10.277247,2.627891,1166499
1974-12-11,10.277247,10.493846,10.224964,10.262309,2.624072,1738870
1974-12-12,10.262309,10.336998,10.105461,10.127868,2.589697,1052694
1974-12-13,10.127868,10.187620,9.881393,9.993427,2.555322,942237
1974-12-16,9.993427,10.053179,9.858987,9.873924,2.524763,873619
1974-12-17,9.873924,10.254840,9.858987,10.254840,2.622163,1216707
1974-12-18,10.254840,10.351936,10.142806,10.157744,2.597337,1091187
1974-12-19,10.157744,10.217495,10.038241,10.097992,2.582056,1206666
1974-12-20,10.097992,10.157744,10.038241,10.127868,2.589697,868598
1974-12-23,10.127868,10.157744,9.858987,9.903800,2.532402,1206666
1974-12-24,9.918738,10.008365,9.918738,10.000896,2.557230,692870
1974-12-26,10.000896,10.083054,9.829111,9.858987,2.520944,707933
1974-12-27,9.858987,9.918738,9.664794,9.694670,2.478927,866925
1974-12-30,9.694670,9.814173,9.567698,9.814173,2.509485,1092861
1974-12-31,9.918738,10.090523,9.918738,10.038241,2.566779,818390
1975-01-02,10.053179,10.239902,10.053179,10.090523,2.580146,754794
1975-01-03,10.090523,10.232433,9.963552,10.008365,2.559140,1305408
1975-01-06,10.008365,10.172682,9.888862,9.956083,2.545772,887008
1975-01-07,9.948614,9.948614,9.769359,9.903800,2.532402,820064
1975-01-08,9.903800,9.985958,9.754422,9.754422,2.494206,982403
1975-01-09,9.754422,10.068117,9.717077,10.068117,2.574419,948931
1975-01-10,10.135337,10.336998,10.135337,10.232433,2.616433,2063549
1975-01-13,10.232433,10.307122,10.097992,10.112930,2.585879,1061062
1975-01-14,10.112930,10.187620,10.023303,10.053179,2.570599,940563
1975-01-15,10.053179,10.157744,9.410851,9.769359,2.498027,3619997
1975-01-16,9.769359,9.829111,9.575167,9.605043,2.456012,2008320
1975-01-17,9.605043,9.605043,9.433258,9.448196,2.415904,1579878
1975-01-20,9.448196,9.560229,9.395913,9.560229,2.444552,1131354
1975-01-21,9.560229,9.694670,9.530354,9.537823,2.438822,1211686
1975-01-22,9.537823,9.769359,9.470602,9.769359,2.498027,960646
1975-01-23,9.769359,9.873924,9.687201,9.739484,2.490387,1265242
1975-01-24,9.739484,9.836580,9.679732,9.732015,2.488477,1056042
1975-01-27,9.732015,9.732015,9.732015,9.732015,2.488477,0
1975-01-28,10.710445,11.233270,10.710445,10.740320,2.746301,4784822
1975-01-29,10.740320,11.233270,10.732851,11.188456,2.860889,3561421
1975-01-30,11.188456,11.442400,10.874761,10.927043,2.794046,3892794
1975-01-31,10.949450,11.293021,10.949450,11.248207,2.876168,1613350
1975-02-03,11.248207,11.532027,11.188456,11.532027,2.948742,1544733
1975-02-04,11.532027,11.636592,11.233270,11.457337,2.929642,1501219
1975-02-05,11.457337,11.942818,11.427462,11.942818,3.053780,2256013
1975-02-06,11.942818,12.069790,11.666467,11.711281,3.017218,2369818
1975-02-07,11.711281,11.815846,11.502151,11.808377,3.042234,1260221
1975-02-10,11.845722,12.062321,11.845722,11.868129,3.057629,1290346
1975-02-11,11.868129,12.062321,11.756095,12.047383,3.103812,1454358
1975-02-12,12.047383,12.577677,12.047383,12.562739,3.236583,1779037
1975-02-13,12.741993,13.040750,12.741993,12.876434,3.317400,3005786
1975-02-14,12.876434,13.205067,12.786807,13.152784,3.388597,2001626
1975-02-18,13.152784,13.190129,12.577677,12.667304,3.263523,1879453
1975-02-19,12.667304,13.010875,12.637428,13.010875,3.352037,1355616
1975-02-20,13.010875,13.078095,12.831620,13.010875,3.352037,1210013
1975-02-21,13.010875,13.190129,12.995937,13.040750,3.359733,1454358
1975-02-24,13.010875,13.010875,12.667304,12.667304,3.263523,1492851
1975-02-25,12.532863,12.532863,12.308795,12.398423,3.194250,1969827
1975-02-26,12.398423,12.697180,12.398423,12.667304,3.263523,1591594
1975-02-27,12.667304,12.786807,12.637428,12.682242,3.267371,1238464
1975-02-28,12.682242,12.891372,12.659835,12.876434,3.317400,1144742
1975-03-03,12.906310,13.145315,12.906310,13.145315,3.386673,1325491
1975-03-04,13.145315,13.429135,12.801745,12.816683,3.302008,2160618
1975-03-05,12.816683,13.160253,12.801745,12.868965,3.315477,1953091
1975-03-06,12.868965,13.100502,12.771869,13.100502,3.375129,943910
1975-03-07,13.100502,13.152784,12.966061,12.966061,3.340491,1025917
1975-03-10,12.966061,13.175191,12.891372,13.115440,3.378976,974035
1975-03-11,13.115440,13.205067,12.876434,12.876434,3.317400,1131354
1975-03-12,12.876434,12.906310,12.727055,12.727055,3.278918,1300387
1975-03-13,12.727055,12.966061,12.697180,12.966061,3.340491,982403
1975-03-14,12.966061,13.040750,12.861496,12.876434,3.317400,977382
1975-03-17,12.891372,13.070626,12.891372,13.070626,3.367431,985750
1975-03-18,13.070626,13.107971,12.794276,12.831620,3.305856,1139722
1975-03-19,12.831620,12.831620,12.727055,12.816683,3.302008,1149763
1975-03-20,12.816683,12.928717,12.488050,12.517925,3.225037,1256874
1975-03-21,12.517925,12.547801,12.435767,12.495519,3.219264,1000813
1975-03-24,12.323733,12.323733,12.159417,12.226637,3.149990,1243485
1975-03-25,12.226637,12.577677,12.144479,12.547801,3.232735,1424234
1975-03-26,12.547801,12.667304,12.473112,12.540332,3.230811,933869
1975-03-27,12.540332,12.577677,12.323733,12.398423,3.194250,930522
1975-03-31,12.398423,12.458174,12.293858,12.346140,3.180778,833453
1975-04-01,12.346140,12.398423,12.241575,12.316264,3.173082,912112
1975-04-02,12.316264,12.413360,12.159417,12.174355,3.136525,1104576
1975-04-03,12.174355,12.204230,11.830784,11.830784,3.048007,1457706
1975-04-04,11.830784,11.980163,11.785970,11.830784,3.048007,1464400
1975-04-07,11.830784,11.853191,11.726219,11.823315,3.046084,699565
1975-04-08,11.875598,12.039914,11.875598,12.039914,3.101885,823411
1975-04-09,12.084728,12.577677,12.084728,12.517925,3.225037,1668579
1975-04-10,12.517925,12.697180,12.368547,12.435767,3.203871,1737197
1975-04-11,12.323733,12.323733,12.039914,12.249044,3.155765,1630086
1975-04-14,12.249044,12.517925,12.234106,12.517925,3.225037,830106
1975-04-15,12.517925,12.667304,12.398423,12.517925,3.225037,1375699
1975-04-16,12.517925,12.712118,12.413360,12.712118,3.275068,1210013
1975-04-17,12.712118,12.988468,12.682242,12.697180,3.271220,1735523
1975-04-18,12.697180,12.719587,12.428298,12.510457,3.223113,1089514
1975-04-21,12.562739,12.861496,12.562739,12.771869,3.290462,935542
1975-04-22,12.771869,12.891372,12.607553,12.659835,3.261597,779898
1975-04-23,12.652366,12.652366,12.428298,12.428298,3.201947,1025917
1975-04-24,12.428298,12.488050,12.323733,12.361078,3.184629,1191603
1975-04-25,12.361078,12.547801,12.256513,12.308795,3.171160,912112
1975-04-28,12.308795,12.368547,12.099665,12.099665,3.117280,1171520
1975-04-29,12.099665,12.189293,11.950287,12.084728,3.113432,1293693
1975-04-30,12.084728,12.547801,12.054852,12.540332,3.230811,1149763
1975-05-01,12.540332,12.697180,12.405891,12.502988,3.221189,1161478
1975-05-02,12.502988,12.592615,12.308795,12.405891,3.196174,1173194
1975-05-05,12.405891,12.846558,12.323733,12.771869,3.290462,1250179
1975-05-06,12.771869,12.839089,12.473112,12.532863,3.228886,1365658
1975-05-07,12.532863,12.697180,12.458174,12.689711,3.269294,1054368
1975-05-08,12.637428,12.637428,12.458174,12.532863,3.251854,779898
1975-05-09,12.577677,12.816683,12.577677,12.816683,3.325496,1163152
1975-05-12,12.861496,13.070626,12.861496,12.906310,3.348752,1626739
1975-05-13,12.921248,13.354446,12.921248,13.354446,3.465027,2066896
1975-05-14,13.354446,13.585982,13.324570,13.354446,3.465027,2048486
1975-05-15,13.354446,13.526231,12.906310,12.995937,3.372007,1792426
1975-05-16,12.995937,13.100502,12.921248,12.943654,3.358441,1020896
1975-05-19,12.943654,13.100502,12.816683,13.085564,3.395262,838474
1975-05-20,13.085564,13.145315,12.906310,12.906310,3.348752,927174
1975-05-21,12.906310,12.936185,12.667304,12.712118,3.298365,1425907
1975-05-22,12.712118,12.906310,12.712118,12.786807,3.317744,885334
1975-05-23,12.801745,13.107971,12.801745,13.078095,3.393321,890355
1975-05-27,13.078095,13.085564,12.876434,12.913779,3.350688,734710
1975-05-28,12.913779,12.936185,12.727055,12.749462,3.308053,605843
1975-05-29,12.749462,12.846558,12.697180,12.697180,3.294488,635968
1975-05-30,12.756931,12.891372,12.756931,12.846558,3.333245,773203
1975-06-02,12.966061,13.100502,12.966061,13.025813,3.379759,651030
1975-06-03,13.025813,13.130378,12.936185,13.055688,3.387511,955626
1975-06-04,13.055688,13.070626,12.943654,12.943654,3.358441,754794
1975-06-05,12.943654,13.025813,12.816683,13.025813,3.379759,980730
1975-06-06,13.003406,13.003406,12.741993,12.756931,3.309991,880314
1975-06-09,12.756931,12.846558,12.667304,12.667304,3.286736,811696
1975-06-10,12.667304,12.719587,12.577677,12.637428,3.278984,848515
1975-06-11,12.637428,12.741993,12.562739,12.562739,3.259607,1025917
1975-06-12,12.562739,12.652366,12.428298,12.458174,3.232476,875293
1975-06-13,12.458174,12.473112,12.308795,12.316264,3.195655,1496198
1975-06-16,12.316264,12.458174,12.293858,12.443236,3.228599,843494
1975-06-17,12.443236,12.488050,12.159417,12.159417,3.154957,1071104
1975-06-18,12.159417,12.278920,12.129541,12.204230,3.166584,947258
1975-06-19,12.204230,12.450705,12.189293,12.450705,3.230537,1112944
1975-06-20,12.450705,12.562739,12.219168,12.331202,3.199527,1333859
1975-06-23,12.331202,12.727055,12.323733,12.727055,3.302241,709606
1975-06-24,12.727055,12.868965,12.622490,12.637428,3.278984,1189930
1975-06-25,12.637428,12.741993,12.547801,12.577677,3.263482,923827
1975-06-26,12.577677,12.577677,12.428298,12.502988,3.244102,1044326
1975-06-27,12.502988,12.637428,12.443236,12.488050,3.240227,629274
1975-06-30,12.488050,12.607553,12.443236,12.488050,3.240227,753120
1975-07-01,12.488050,12.592615,12.435767,12.458174,3.232476,743078
1975-07-02,12.398423,12.398423,12.278920,12.361078,3.207280,897050
1975-07-03,12.361078,12.428298,12.323733,12.338671,3.201466,721322
1975-07-07,12.338671,12.368547,12.181824,12.189293,3.162709,943910
1975-07-08,12.189293,12.338671,12.166886,12.316264,3.195655,870272
1975-07-09,12.353609,12.547801,12.353609,12.517925,3.247977,1005834
1975-07-10,12.502988,12.502988,12.234106,12.234106,3.174335,1221728
1975-07-11,12.234106,12.428298,12.099665,12.278920,3.185964,1517955
1975-07-14,12.278920,12.428298,12.249044,12.428298,3.224723,830106
1975-07-15,12.428298,12.517925,12.323733,12.353609,3.205343,918806
1975-07-16,12.353609,12.413360,12.159417,12.226637,3.172398,1052694
1975-07-17,12.226637,12.263982,12.039914,12.092196,3.137515,1203318
1975-07-18,12.062321,12.062321,11.905473,12.062321,3.129764,1641802
1975-07-21,12.062321,12.159417,11.920411,12.010038,3.116198,1057715
1975-07-22,11.905473,11.905473,11.778501,11.800908,3.061937,1534691
1975-07-23,11.800908,11.875598,11.472275,11.532027,2.992171,1461053
1975-07-24,11.532027,11.621654,11.442400,11.606716,3.011550,1422560
1975-07-25,11.606716,11.621654,11.337835,11.382648,2.953412,1586573
1975-07-28,11.382648,11.487213,11.367710,11.390117,2.955351,756467
1975-07-29,11.390117,11.591778,11.375179,11.472275,2.976665,1211686
1975-07-30,11.472275,11.644061,11.427462,11.644061,3.021239,1112944
1975-07-31,11.644061,11.666467,11.352772,11.367710,2.949536,1156458
1975-08-01,11.367710,11.397586,11.233270,11.307959,2.934032,1052694
1975-08-04,11.307959,11.367710,11.218332,11.218332,2.910778,878640
1975-08-05,11.218332,11.278083,11.016671,11.016671,2.858453,1246832
1975-08-06,11.016671,11.128705,11.016671,11.113767,2.883645,1191603
1975-08-07,11.098829,11.098829,10.874761,10.934512,2.864085,866925
1975-08-08,10.934512,10.979326,10.725382,10.755258,2.817132,1171520
1975-08-11,10.762727,10.964388,10.762727,10.964388,2.871909,480323
1975-08-12,10.964388,11.076422,10.852354,10.874761,2.848430,1129680
1975-08-13,10.874761,10.889699,10.583473,10.605880,2.778004,1109597
1975-08-14,10.620817,10.815010,10.620817,10.740320,2.813218,738058
1975-08-15,10.740320,10.889699,10.740320,10.889699,2.852344,647683
1975-08-18,10.889699,10.979326,10.852354,10.874761,2.848430,488691
1975-08-19,10.874761,10.889699,10.620817,10.650693,2.789740,674461
1975-08-20,10.643224,10.643224,10.516252,10.546128,2.762353,1094534
1975-08-21,10.546128,10.680569,10.531190,10.605880,2.778004,930522
1975-08-22,10.620817,10.770196,10.620817,10.770196,2.821043,744752
1975-08-25,10.770196,10.874761,10.755258,10.874761,2.848430,774877
1975-08-26,10.859823,10.859823,10.650693,10.650693,2.789740,577392
1975-08-27,10.650693,10.815010,10.650693,10.815010,2.832782,724669
1975-08-28,10.844885,11.143642,10.844885,11.128705,2.914949,992445
1975-08-29,11.128705,11.203394,11.098829,11.128705,2.914949,875293
1975-09-02,11.128705,11.143642,10.800072,10.829947,2.836692,637642
1975-09-03,10.829947,10.919575,10.732851,10.919575,2.860168,836800
1975-09-04,10.919575,10.979326,10.844885,10.874761,2.848430,810022
1975-09-05,10.874761,10.874761,10.740320,10.755258,2.817132,674461
1975-09-08,10.755258,10.964388,10.725382,10.964388,2.871909,533878
1975-09-09,10.964388,11.106298,10.695507,10.695507,2.801479,1168173
1975-09-10,10.695507,10.800072,10.613348,10.755258,2.817132,1009181
1975-09-11,10.755258,10.919575,10.725382,10.829947,2.836692,957299
1975-09-12,10.829947,10.934512,10.695507,10.755258,2.817132,970688
1975-09-15,10.755258,10.755258,10.635755,10.747789,2.815174,460240
1975-09-16,10.747789,10.770196,10.620817,10.643224,2.787784,721322
1975-09-17,10.673100,10.792603,10.673100,10.740320,2.813218,520490
1975-09-18,10.755258,11.143642,10.755258,11.128705,2.914949,1020896
1975-09-19,11.128705,11.352772,11.098829,11.307959,2.961898,1589920
1975-09-22,11.307959,11.367710,11.113767,11.143642,2.918861,1030938
1975-09-23,11.143642,11.278083,11.083891,11.263145,2.950163,1091187
1975-09-24,11.382648,11.546965,11.382648,11.412524,2.989289,1517955
1975-09-25,11.412524,11.532027,11.352772,11.472275,3.004939,943910
1975-09-26,11.479744,11.726219,11.479744,11.711281,3.067543,900397
1975-09-29,11.651530,11.651530,11.397586,11.397586,2.985376,1104576
1975-09-30,11.397586,11.412524,11.233270,11.248207,2.946248,980730
1975-10-01,11.248207,11.337835,10.949450,10.956919,2.869951,1176541
1975-10-02,10.979326,11.278083,10.979326,11.278083,2.954075,962320
1975-10-03,11.293021,11.681405,11.293021,11.666467,3.055804,1507914
1975-10-06,11.957756,12.159417,11.957756,12.010038,3.145796,2609142
1975-10-07,12.010038,12.092196,11.800908,12.024976,3.149707,1797446
1975-10-08,12.024976,12.353609,12.010038,12.308795,3.224050,1698704
1975-10-09,12.308795,12.502988,12.234106,12.263982,3.212312,2152250
1975-10-10,12.263982,12.368547,12.174355,12.308795,3.224050,1236790
1975-10-13,12.308795,12.577677,12.263982,12.577677,3.294478,990771
1975-10-14,12.577677,12.727055,12.428298,12.458174,3.263176,1638454
1975-10-15,12.458174,12.547801,12.398423,12.473112,3.267087,1188256
1975-10-16,12.473112,12.697180,12.465643,12.510457,3.276871,1360637
1975-10-17,12.510457,12.577677,12.383485,12.383485,3.243613,953952
1975-10-20,12.428298,12.659835,12.428298,12.637428,3.310127,953952
1975-10-21,12.697180,12.831620,12.697180,12.719587,3.331650,1728829
1975-10-22,12.719587,12.771869,12.562739,12.741993,3.337518,1173194
1975-10-23,12.741993,12.891372,12.667304,12.868965,3.370777,1293693
1975-10-24,12.831620,12.831620,12.488050,12.488050,3.271002,1725482
1975-10-27,12.488050,12.652366,12.473112,12.615022,3.304259,1367331
1975-10-28,12.659835,12.876434,12.659835,12.846558,3.364904,1512934
1975-10-29,12.801745,12.801745,12.532863,12.607553,3.302303,1792426
1975-10-30,12.607553,12.756931,12.577677,12.615022,3.304259,1270262
1975-10-31,12.615022,12.712118,12.577677,12.682242,3.321867,764835
1975-11-03,12.682242,12.712118,12.607553,12.622490,3.306216,518816
1975-11-04,12.644897,12.801745,12.644897,12.756931,3.341429,823411
1975-11-05,12.756931,12.966061,12.741993,12.891372,3.404549,1728829
1975-11-06,12.891372,13.025813,12.727055,12.966061,3.424274,1430928
1975-11-07,12.966061,13.003406,12.891372,12.921248,3.412439,1102902
1975-11-10,12.921248,12.958592,12.846558,12.943654,3.418356,548941
1975-11-11,12.966061,13.137847,12.966061,13.130378,3.467671,979056
1975-11-12,13.175191,13.429135,13.175191,13.429135,3.546571,1931334
1975-11-13,13.429135,13.444073,13.205067,13.227474,3.493313,1707072
1975-11-14,13.227474,13.339508,13.190129,13.294694,3.511063,1007507
1975-11-17,13.332039,13.459011,13.332039,13.444073,3.550516,1005834
1975-11-18,13.444073,13.488886,13.152784,13.167722,3.477532,1143069
1975-11-19,13.167722,13.190129,12.995937,13.115440,3.463725,1263568
1975-11-20,13.122909,13.264818,13.122909,13.205067,3.487396,907091
1975-11-21,13.205067,13.309632,13.175191,13.249880,3.499228,992445
1975-11-24,13.249880,13.317101,13.175191,13.279756,3.507119,761488
1975-11-25,13.279756,13.459011,13.272287,13.421666,3.544597,1220054
1975-11-26,13.421666,13.503824,13.369383,13.444073,3.550516,1059389
1975-11-28,13.444073,13.533700,13.414197,13.526231,3.572214,810022
1975-12-01,13.526231,13.578513,13.384321,13.391790,3.536707,1046000
1975-12-02,13.391790,13.399259,13.182660,13.190129,3.483452,1096208
1975-12-03,13.122909,13.122909,12.966061,13.085564,3.455835,1951418
1975-12-04,13.085564,13.152784,12.980999,13.152784,3.473588,1412518
1975-12-05,13.152784,13.182660,12.824152,12.824152,3.386801,1258547
1975-12-08,12.824152,12.966061,12.786807,12.846558,3.392715,1442643
1975-12-09,12.846558,12.898841,12.577677,12.898841,3.406523,953952
1975-12-10,12.898841,13.025813,12.846558,12.995937,3.432165,764835
1975-12-11,12.995937,13.010875,12.831620,12.831620,3.388770,1039306
1975-12-12,12.831620,12.891372,12.801745,12.883903,3.402577,684502
1975-12-15,12.883903,12.958592,12.846558,12.951123,3.420328,692870
1975-12-16,12.951123,13.137847,12.951123,13.137847,3.469644,1124659
1975-12-17,13.137847,13.190129,13.055688,13.130378,3.467671,943910
1975-12-18,13.130378,13.234943,13.085564,13.115440,3.463725,1101229
1975-12-19,13.115440,13.137847,12.413360,13.010875,3.436109,840147
1975-12-22,13.010875,13.025813,12.898841,12.906310,3.408495,654378
1975-12-23,12.921248,13.190129,12.921248,13.145315,3.471613,1117965
1975-12-24,13.212536,13.354446,13.212536,13.339508,3.522901,299574
1975-12-26,13.227474,13.354446,13.212536,13.339508,3.522901,299574
1975-12-29,13.339508,13.421666,13.279756,13.294694,3.511063,764835
1975-12-30,13.294694,13.354446,13.234943,13.339508,3.522901,719648
1975-12-31,13.354446,13.459011,13.354446,13.399259,3.538680,798307
1976-01-02,13.399259,13.533700,13.346977,13.533700,3.574186,733037
1976-01-05,13.533700,13.742830,13.518762,13.742830,3.629417,1486157
1976-01-06,13.742830,13.795112,13.683078,13.705485,3.619555,1974848
1976-01-07,13.705485,13.802581,13.645734,13.653203,3.605745,2127146
1976-01-08,13.653203,13.787643,13.653203,13.765237,3.635332,2282790
1976-01-09,13.765237,13.847395,13.742830,13.817519,3.649143,1551427
1976-01-12,13.817519,14.116276,13.750299,14.086401,3.720153,2068570
1976-01-13,14.086401,14.243248,13.966898,13.996773,3.696481,2512074
1976-01-14,13.996773,14.415033,13.996773,14.415033,3.806942,1894515
1976-01-15,14.415033,14.512130,14.280593,14.317937,3.781304,2406637
1976-01-16,14.317937,14.504661,14.250717,14.459847,3.818777,1958112
1976-01-19,14.512130,14.937859,14.512130,14.937859,3.945018,1678621
1976-01-20,14.937859,15.117113,14.833293,15.109644,3.990385,2155597
1976-01-21,15.087237,15.087237,14.758604,14.788480,3.905567,2473581
1976-01-22,14.788480,14.997610,14.743666,14.937859,3.945018,1204992
1976-01-23,14.937859,15.266491,14.930390,15.191802,4.012082,1298714
1976-01-26,15.191802,15.296367,15.139520,15.191802,4.012082,2041792
1976-01-27,15.191802,15.236616,14.915452,14.930390,3.943046,1631760
1976-01-28,14.930390,15.072299,14.825825,14.997610,3.960797,1512934
1976-01-29,14.997610,15.356119,14.997610,15.326243,4.047588,1512934
1976-01-30,15.393463,15.520435,15.393463,15.400932,4.067313,1857696
1976-02-02,15.400932,15.490559,15.296367,15.490559,4.090982,1459379
1976-02-03,15.490559,15.610062,15.490559,15.595124,4.118597,1859370
1976-02-04,15.610062,15.804254,15.610062,15.759441,4.161994,1270262
1976-02-05,15.729565,15.729565,15.400932,15.415870,4.098451,2026730
1976-02-06,15.371056,15.371056,15.176864,15.176864,4.034910,2100368
1976-02-09,15.176864,15.400932,15.102175,15.146989,4.026967,1312102
1976-02-10,15.146989,15.415870,15.117113,15.415870,4.098451,1250179
1976-02-11,15.415870,15.565249,15.251554,15.251554,4.054767,1348922
1976-02-12,15.251554,15.415870,15.087237,15.087237,4.011081,841821
1976-02-13,15.087237,15.236616,15.042424,15.176864,4.034910,963994
1976-02-17,15.176864,15.251554,15.109644,15.124582,4.021009,918806
1976-02-18,15.124582,15.371056,15.087237,15.281429,4.062711,878640
1976-02-19,15.445746,15.669814,15.445746,15.610062,4.150081,1631760
1976-02-20,15.654876,15.804254,15.654876,15.654876,4.161994,1596614
1976-02-23,15.654876,15.654876,15.475621,15.550311,4.134195,1213360
1976-02-24,15.595124,15.722096,15.595124,15.684751,4.169936,1148090
1976-02-25,15.684751,15.684751,15.475621,15.535373,4.130221,1163152
1976-02-26,15.535373,15.625000,15.296367,15.296367,4.066679,1196624
1976-02-27,15.296367,15.318774,15.087237,15.273960,4.060721,1673600
1976-03-01,15.273960,15.490559,15.191802,15.490559,4.118309,960646
1976-03-02,15.490559,15.580186,15.415870,15.490559,4.118309,1017549
1976-03-03,15.490559,15.557780,15.400932,15.498028,4.120296,1017549
1976-03-04,15.490559,15.490559,15.281429,15.311305,4.070652,1129680
1976-03-05,15.311305,15.385994,15.251554,15.385994,4.090510,955626
1976-03-08,15.445746,15.542842,15.445746,15.535373,4.130221,1111270
1976-03-09,15.535373,15.684751,15.460684,15.460684,4.110368,1218381
1976-03-10,15.490559,15.669814,15.490559,15.639938,4.158022,1061062
1976-03-11,15.639938,15.886413,15.639938,15.878944,4.221563,1625066
1976-03-12,15.878944,15.886413,15.610062,15.625000,4.154052,1270262
1976-03-15,15.610062,15.610062,15.445746,15.512966,4.124266,1176541
1976-03-16,15.512966,15.699689,15.475621,15.647407,4.160006,1199971
1976-03-17,15.647407,15.684751,15.415870,15.423339,4.100437,1230096
1976-03-18,15.423339,15.512966,15.356119,15.415870,4.098451,982403
1976-03-19,15.415870,15.490559,15.356119,15.460684,4.110368,937216
1976-03-22,15.460684,15.550311,15.385994,15.430808,4.102423,1012528
1976-03-23,15.430808,15.654876,15.430808,15.654876,4.161994,1106250
1976-03-24,15.654876,15.841599,15.595124,15.639938,4.158022,1681968
1976-03-25,15.639938,15.684751,15.445746,15.445746,4.106394,963994
1976-03-26,15.445746,15.565249,15.415870,15.505497,4.122279,1139722
1976-03-29,15.505497,15.639938,15.490559,15.550311,4.134195,738058
1976-03-30,15.550311,15.580186,15.445746,15.550311,4.134195,953952
1976-03-31,15.565249,15.699689,15.565249,15.654876,4.161994,1034285
1976-04-01,15.654876,15.759441,15.550311,15.639938,4.158022,942237
1976-04-02,15.639938,15.968571,15.580186,15.953633,4.241422,1461053
1976-04-05,16.028322,16.252390,16.028322,16.252390,4.320848,1973174
1976-04-06,16.252390,16.327080,16.103010,16.117949,4.285103,1451011
1976-04-07,16.117949,16.237452,16.013384,16.073135,4.273193,972362
1976-04-08,16.073135,16.088074,15.901350,16.028322,4.261278,1558122
